Logging Type,Num Attackers,FP Rate,Total Attack Packet,Successful Attack Packet,Average Path Length
PERIODIC,1500,0.05,1000000,7806,3.8
PERIODIC,1500,0.05,1000000,8580,3.433333333
PERIODIC,1500,0.05,1000000,5825,4.254
PERIODIC,1500,0.05,1000000,5156,3.783333333
PERIODIC,1500,0.05,1000000,8192,3.806666667
PERIODIC,1500,0.05,1000000,1720,3.801333333
PERIODIC,1500,0.05,1000000,3358,4.208666667
PERIODIC,1500,0.05,1000000,6827,3.774
PERIODIC,1500,0.05,1000000,2908,4.027333333
PERIODIC,1500,0.05,2000000,4834,3.869333333
PERIODIC,1500,0.05,2000000,16418,4.359333333
PERIODIC,1500,0.05,2000000,8479,4.176666667
PERIODIC,1500,0.05,2000000,14251,3.786666667
PERIODIC,1500,0.05,2000000,16245,3.805333333
PERIODIC,1500,0.05,2000000,6245,4.091333333
PERIODIC,1500,0.05,2000000,10371,3.909333333
PERIODIC,1500,0.05,2000000,21229,3.272666667
PERIODIC,1500,0.05,2000000,9395,4.009333333
PERIODIC,1500,0.05,2000000,3139,3.822
PERIODIC,1500,0.05,3000000,16154,3.612
PERIODIC,1500,0.05,3000000,8341,4.163333333
PERIODIC,1500,0.05,3000000,15869,3.796666667
PERIODIC,1500,0.05,3000000,16649,3.783333333
PERIODIC,1500,0.05,3000000,4318,3.810666667
PERIODIC,1500,0.05,3000000,7574,3.340666667
PERIODIC,1500,0.05,3000000,9430,3.853333333
PERIODIC,1500,0.05,3000000,28226,3.801333333
PERIODIC,1500,0.05,3000000,31782,3.774666667
PERIODIC,1500,0.05,3000000,76723,3.480666667
PERIODIC,2000,0.05,1000000,8257,4.184
PERIODIC,2000,0.05,1000000,1316,4.6485
PERIODIC,2000,0.05,1000000,8936,4.193
PERIODIC,2000,0.05,1000000,5702,3.16
PERIODIC,2000,0.05,1000000,3653,3.795
PERIODIC,2000,0.05,1000000,4933,3.788
PERIODIC,2000,0.05,1000000,1266,4.1245
PERIODIC,2000,0.05,1000000,7752,3.8005
PERIODIC,2000,0.05,1000000,2406,3.805
PERIODIC,2000,0.05,1000000,8134,3.8195
PERIODIC,2000,0.05,2000000,6859,3.4265
PERIODIC,2000,0.05,2000000,4179,4.878
PERIODIC,2000,0.05,2000000,2699,4.1805
PERIODIC,2000,0.05,2000000,6395,4.1875
PERIODIC,2000,0.05,2000000,14153,3.7975
PERIODIC,2000,0.05,2000000,5113,3.298
PERIODIC,2000,0.05,2000000,4839,4.06
PERIODIC,2000,0.05,2000000,13935,3.795
PERIODIC,2000,0.05,2000000,14646,4.017
PERIODIC,2000,0.05,2000000,16384,3.3975
PERIODIC,2000,0.05,3000000,11473,3.932
PERIODIC,2000,0.05,3000000,20176,3.794
PERIODIC,2000,0.05,3000000,14129,3.816
PERIODIC,2000,0.05,3000000,20361,3.8005
PERIODIC,2000,0.05,3000000,17613,3.8
PERIODIC,2000,0.05,3000000,9430,3.7955
PERIODIC,2000,0.05,3000000,14050,4.0685
PERIODIC,2000,0.05,3000000,16921,4.7115
PERIODIC,2000,0.05,3000000,7858,5.3965
PERIODIC,2000,0.05,3000000,7586,3.7975
